qna_no,q_title,q_content,a_content,q_date,manager,a_date
146,신청합니다,신청합니다,"<p>[리본카 고객센터]</p><p>&nbsp;안녕하세요 고객님, 리본카 고객센터 입니다.&nbsp;</p><p>&nbsp;에누리 사이트를 통해 홈페이지에 중고차 구입 관련 상담요청 남겨주셔서 문자 드립니다.&nbsp;</p><p>&nbsp;자세한 상담을 위해 담당자가 전화드릴 예정이며, 현재 문의량이 많아 순차적으로 상담이 진행되는 점 양해 부탁드립니다.&nbsp;</p><p>&nbsp;</p><p>*카카오톡 플러스친구(@리본카)를 통해 통화 편하신 시간과 성함/ 연락처를 남겨주시면 고객님의 시간에 맞춰서 전화드리도록 하겠습니다.&nbsp;</p><p>&nbsp;</p><p>&nbsp;오늘도 행복한 하루 되시길 바랍니다. 감사합니다.&nbsp;</p><div><br></div>",오후 6:26:48,hanmh1028@autoplus.co.kr,오후 5:34:31
145,문의,문의합니다,"<p>[리본카 고객센터]</p><p>&nbsp;안녕하세요 고객님, 리본카 고객센터 입니다.&nbsp;</p><p>&nbsp;에누리 사이트를 통해 홈페이지에 중고차 구입 관련 상담요청 남겨주셔서 문자 드립니다.&nbsp;</p><p>&nbsp;자세한 상담을 위해 담당자가 전화드릴 예정이며, 현재 문의량이 많아 순차적으로 상담이 진행되는 점 양해 부탁드립니다.&nbsp;</p><p>&nbsp;</p><p>*카카오톡 플러스친구(@리본카)를 통해 통화 편하신 시간과 성함/ 연락처를 남겨주시면 고객님의 시간에 맞춰서 전화드리도록 하겠습니다.&nbsp;</p><p>&nbsp;</p><p>&nbsp;오늘도 행복한 하루 되시길 바랍니다. 감사합니다.&nbsp;</p><div><br></div>",오후 6:26:08,hanmh1028@autoplus.co.kr,오후 5:34:40
144,차량 상담,차량 상담,"<p>[리본카 고객센터]</p><p>&nbsp;안녕하세요 고객님, 리본카 고객센터 입니다.&nbsp;</p><p>&nbsp;에누리 사이트를 통해 홈페이지에 중고차 구입 관련 상담요청 남겨주셔서 문자 드립니다.&nbsp;</p><p>&nbsp;자세한 상담을 위해 담당자가 전화드릴 예정이며, 현재 문의량이 많아 순차적으로 상담이 진행되는 점 양해 부탁드립니다.&nbsp;</p><p>&nbsp;</p><p>*카카오톡 플러스친구(@리본카)를 통해 통화 편하신 시간과 성함/ 연락처를 남겨주시면 고객님의 시간에 맞춰서 전화드리도록 하겠습니다.&nbsp;</p><p>&nbsp;</p><p>&nbsp;오늘도 행복한 하루 되시길 바랍니다. 감사합니다.&nbsp;</p><div><br></div>",오후 6:25:54,hanmh1028@autoplus.co.kr,오후 5:34:49
143,상담 신청,상담신청합니다.,"<p>[리본카 고객센터]</p><p>&nbsp;안녕하세요 고객님, 리본카 고객센터 입니다.&nbsp;</p><p>&nbsp;에누리 사이트를 통해 홈페이지에 중고차 구입 관련 상담요청 남겨주셔서 문자 드립니다.&nbsp;</p><p>&nbsp;자세한 상담을 위해 담당자가 전화드릴 예정이며, 현재 문의량이 많아 순차적으로 상담이 진행되는 점 양해 부탁드립니다.&nbsp;</p><p>&nbsp;</p><p>*카카오톡 플러스친구(@리본카)를 통해 통화 편하신 시간과 성함/ 연락처를 남겨주시면 고객님의 시간에 맞춰서 전화드리도록 하겠습니다.&nbsp;</p><p>&nbsp;</p><p>&nbsp;오늘도 행복한 하루 되시길 바랍니다. 감사합니다.&nbsp;</p><div><br></div>",오후 6:23:00,hanmh1028@autoplus.co.kr,오후 5:35:15
142,상담 신청해요,신청합니다,"<p>[리본카 고객센터]</p><p>&nbsp;안녕하세요 고객님, 리본카 고객센터 입니다.&nbsp;</p><p>&nbsp;에누리 사이트를 통해 홈페이지에 중고차 구입 관련 상담요청 남겨주셔서 문자 드립니다.&nbsp;</p><p>&nbsp;자세한 상담을 위해 담당자가 전화드릴 예정이며, 현재 문의량이 많아 순차적으로 상담이 진행되는 점 양해 부탁드립니다.&nbsp;</p><p>&nbsp;</p><p>*카카오톡 플러스친구(@리본카)를 통해 통화 편하신 시간과 성함/ 연락처를 남겨주시면 고객님의 시간에 맞춰서 전화드리도록 하겠습니다.&nbsp;</p><p>&nbsp;</p><p>&nbsp;오늘도 행복한 하루 되시길 바랍니다. 감사합니다.&nbsp;</p><div><br></div>",오후 6:21:50,hanmh1028@autoplus.co.kr,오후 5:35:21
141,차량문의해요,가격이 괜찮은데 혹시 다른 하자없나요,"<p>[리본카 고객센터]</p><p>&nbsp;안녕하세요 고객님, 리본카 고객센터 입니다.&nbsp;</p><p>&nbsp;에누리 사이트를 통해 홈페이지에 중고차 구입 관련 상담요청 남겨주셔서 문자 드립니다.&nbsp;</p><p>&nbsp;자세한 상담을 위해 담당자가 전화드릴 예정이며, 현재 문의량이 많아 순차적으로 상담이 진행되는 점 양해 부탁드립니다.&nbsp;</p><p>&nbsp;</p><p>*카카오톡 플러스친구(@리본카)를 통해 통화 편하신 시간과 성함/ 연락처를 남겨주시면 고객님의 시간에 맞춰서 전화드리도록 하겠습니다.&nbsp;</p><p>&nbsp;</p><p>&nbsp;오늘도 행복한 하루 되시길 바랍니다. 감사합니다.&nbsp;</p><div><br></div>",오후 6:06:58,hanmh1028@autoplus.co.kr,오후 5:35:29
140,상담신청합니다,스파크차량 상담신청합니다,"<p>[리본카 고객센터]</p><p><br></p><p>&nbsp;안녕하세요 고객님, 리본카 고객센터 입니다.&nbsp;</p><p>&nbsp;에누리 사이트를 통해 홈페이지에 중고차 구입 관련 상담요청 남겨주셔서 문자 드립니다.&nbsp;</p><p>&nbsp;자세한 상담을 위해 담당자가 전화드릴 예정이며, 현재 문의량이 많아 순차적으로 상담이 진행되는 점 양해 부탁드립니다.&nbsp;</p><p><br></p><p>&nbsp;*카카오톡 플러스친구(@리본카)를 통해 통화 편하신 시간과 성함/ 연락처를 남겨주시면 고객님의 시간에 맞춰서 전화드리도록 하겠습니다.&nbsp;</p><p>오늘도 행복한 하루 되시길 바랍니다. 감사합니다.&nbsp;</p>",오후 5:36:44,hanmh1028@autoplus.co.kr,오후 12:09:06
139,상담신청,상담 신청합니다,"<p>안녕하세요,&nbsp; 이종희 고객님.&nbsp;</p><p>끝까지 책임지는 리본카 고객센터 입니다.&nbsp;</p><p><br></p><p>문의주신 내용은 유선으로 상담 완료 되었습니다.&nbsp;</p><p><br></p><p>궁금하신 부분은 언제든지 리본카 고객센터 ☎1544-2277 또는 홈페이지로 문의 주시기 바랍니다.&nbsp;</p><p>최선을 다해 신속히 안내해 드리겠습니다.</p><p>오늘도 행복한 하루 되시길 바랍니다.</p><p><br></p><p>감사합니다.</p>",오후 4:11:01,hanmh1028@autoplus.co.kr,오후 5:02:21
138,상담신청,상담 신청합니다,"<p>안녕하세요,&nbsp; 고객님.&nbsp;</p><p>끝까지 책임지는 리본카 고객센터 입니다.&nbsp;</p><p><br></p><p>문의주신 내용은 유선으로 상담 완료 되었습니다.&nbsp;</p><p><br></p><p>궁금하신 부분은 언제든지 리본카 고객센터 ☎1544-2277 또는 홈페이지로 문의 주시기 바랍니다.&nbsp;</p><p>최선을 다해 신속히 안내해 드리겠습니다.</p><p>오늘도 행복한 하루 되시길 바랍니다.</p><p><br></p><p>감사합니다.&nbsp;&nbsp;</p>",오후 4:11:01,hanmh1028@autoplus.co.kr,오후 12:05:09
137,테스트입니다.,테스트입니다.,<p>답변테스트입니다.&nbsp;</p>,오후 2:48:10,hanmh1028@autoplus.co.kr,오후 2:48:31
136,차량문의,"산타페tm 흰색 3130만원차량 문의 입니다

가격은 정찰제인가요?

추가 수수료발생하나요?","<p>안녕하세요, 윤장현 고객님.&nbsp;</p><p>끝까지 책임지는 리본카 고객센터 입니다.&nbsp;</p><p><br></p><p>리본카의 차량은 모두 정찰제로 판매되고 있습니다.&nbsp;</p><p>문의주신 싼타페(10로8744)<span style=""letter-spacing: 0px;"">&nbsp;차량은 12월 31일까지 핫딜 이벤트 적용 차량으로 이후 금액은 변동될 수 있습니다.&nbsp;</span></p><p>차량 구매 금액 외에 취등록세 및 명의이전비, 그리고 차량관리비용(매도비) 220,000원이 추가 발생합니다.&nbsp;&nbsp;</p><p><br></p><p>궁금하신 부분은 언제든지 리본카 고객센터 ☎1544-2277 또는 홈페이지로 문의 주시기 바랍니다.&nbsp;</p><p>최선을 다해 신속히 안내해 드리겠습니다.</p><p>오늘도 행복한 하루 되시길 바랍니다.</p><p><br></p><p>감사합니다.&nbsp;&nbsp;</p>",오후 2:10:40,hanmh1028@autoplus.co.kr,오후 2:44:52
135,차량문의,"산타페tm 흰색 3130만원차량 문의 입니다

가격은 정찰제인가요?

추가 수수료발생하나요?","<p>안녕하세요,&nbsp; 고객님.&nbsp;</p><p>끝까지 책임지는 리본카 고객센터 입니다.&nbsp;</p><p><br></p><p>문의주신 내용은 문자로 상담 완료 되었습니다.&nbsp;</p><p><br></p><p>궁금하신 부분은 언제든지 리본카 고객센터 ☎1544-2277 또는 홈페이지로 문의 주시기 바랍니다.&nbsp;</p><p>최선을 다해 신속히 안내해 드리겠습니다.</p><p>오늘도 행복한 하루 되시길 바랍니다.</p><p><br></p><p>감사합니다.&nbsp;</p>",오후 2:10:40,hanmh1028@autoplus.co.kr,오전 11:52:34
134,모닝 문의드립니다.,"운전 초보라 가성비 좋은 차를 찾고 있는데
뉴모닝 괜찮을까요?","<p>[리본카 고객센터]</p><p>안녕하세요 최고은 고객님, 리본카 고객센터 입니다.&nbsp;</p><p>홈페이지에 문의주신 내용으로 전화드렸으나 연결되지 않아 문자로 안내 드립니다.&nbsp;</p><p><br></p><p>*문의 차량: 더뉴모닝 (52로0929)</p><p><br></p><p>&nbsp;문의주신 모닝 차량이나 스파크와 같은 경차는 운전에 부담이 적고 경제적이기 때문에 첫 차로 많이 추천드리고 있습니다.&nbsp;</p><p>&nbsp;중고차 구매 계획이 있으실 경우, 언제든지 리본카 고객센터 ☎1544-2277 또는 홈페이지로 문의 주시기 바랍니다.&nbsp;</p><p>최선을 다해 신속히 안내해 드리겠습니다.</p><p>오늘도 행복한 하루 되시길 바랍니다. 감사합니다.&nbsp;</p><div><br></div>",오후 1:49:54,hanmh1028@autoplus.co.kr,오후 2:33:20
133,상담테스트,"에누리 직원이며, 상담이 문제 없이 신청되는지 확인하려고 합니다.",<p>테스트 답변 완료</p>,오후 1:19:24,hanmh1028@autoplus.co.kr,오후 3:25:06
129,테스트,테스트,<p>테스트 답변 완료/</p>,오전 11:38:20,hanmh1028@autoplus.co.kr,오전 11:38:58
126,테스트,테스트,<p>테스트답변 완료</p>,오전 9:39:12,kimyj0719@autoplus.co.kr,오전 9:48:38
122,할부가능 여부 및 금리 문의,"고등학교 교사
신용등급 1등급(토스앱, 카카오뱅크 어플기준)
기존대출 없음

취등록세 기타 부대비용 제외 전액 할부로 했을시 36개월, 60개월 매달 지불 금액 및 금리
선납30% 했을시  36개월, 60개월 매달 지불 금액 및 금리

문의드립니다.","<p>안녕하세요,&nbsp; 박정현 고객님.&nbsp;</p><p>끝까지 책임지는 리본카 고객센터 입니다.&nbsp;</p><p><br></p><p>문의주신 내용은 유선상으로 상담 완료되었습니다.&nbsp;</p><p><br></p><p>궁금하신 부분은 언제든지 리본카 고객센터 ☎1544-2277 또는 홈페이지로 문의 주시기 바랍니다.&nbsp;</p><p>최선을 다해 신속히 안내해 드리겠습니다.</p><p>오늘도 행복한 하루 되시길 바랍니다.</p><p><br></p><p>감사합니다.</p>",오후 11:51:34,hanmh1028@autoplus.co.kr,오전 9:49:48
117,제조사AS 잔존기간 궁금합니다.,"제목처럼 제조사 AS(소모품, 정비 등) 잔존기간에 대해서 문의드립니다.","<p>[리본카 고객센터]</p><p>안녕하세요 이용범 고객님, 리본카 고객센터 입니다.&nbsp;</p><p>&nbsp;26일 홈페이지 통해 문의 남겨주신 건으로 전화드렸으나 연결되지 않아 문자 드립니다.&nbsp;</p><p><br></p><p>*문의 차량: 벤츠 E클래스 / 67모8587</p><p><br></p><p>해당 차량은 2021년까지 제조사 보증기간이 남아있는 것으로 확인됩니다. 엔진/미션 뿐만 아니라 차체/일반부품 모두 해당되며, 벤츠 전국 서비스 센터를 통해 이용 가능합니다.&nbsp;</p><p><br></p><p>궁금하신 부분은 언제든지 리본카 고객센터 ☎1544-2277 또는 홈페이지로 문의 주시기 바랍니다.&nbsp;</p><p>최선을 다해 신속히 안내해 드리겠습니다.</p><p>오늘도 행복한 하루 되시길 바랍니다.</p><p><br></p><p>감사합니다.&nbsp;&nbsp;</p>",오후 7:59:01,hanmh1028@autoplus.co.kr,오전 10:02:13
114,차량문의,<p>니로 전기차에 관심있어서 문의남깁니다</p><p>니로전기차 중고도 있나요?</p>,"<p>안녕하세요,&nbsp; 송용석 고객님.&nbsp;</p><p>끝까지 책임지는 리본카 고객센터 한명호 입니다.</p><p><br></p><p>죄송합니다만 현재 저희 리본카에는 니로 프레스티지(334두3712/가솔린+전기) 차량만 준비되어 있고,&nbsp;</p><p>전기차는 아직 보유하고 있지 않습니다.&nbsp;</p><p>추후 니로 전기차 확보시에 고객님께 알림톡 또는 문자로 안내드리도록 하겠습니다.&nbsp;</p><p><br></p><p>그 외 궁금하신 부분은 언제든지 리본카 고객센터 ☎1544-2277 또는 홈페이지로 문의 주시기 바랍니다.&nbsp;</p><p>최선을 다해 신속히 안내해 드리겠습니다.</p><p>오늘도 행복한 하루 되시길 바랍니다.</p><p><br></p><p>감사합니다.</p>",오후 6:44:32,hanmh1028@autoplus.co.kr,오전 10:06:44
113,엔진마운팅이란게 뭔가요,조치사항인가에 나오던데 궁금합니다,"<p>[리본카 고객센터]</p><p>안녕하세요 이종현 고객님, 리본카 고객센터 입니다.&nbsp;</p><p>어제 홈페이지를 통해 문의주신 내용으로 안내 문자 드립니다.&nbsp;</p><p><br></p><p>*문의 차량: 더뉴스포티지 (46러5644)</p><p><br></p><p>엔진마운팅은 차량 주행시 엔진의 진동이 차체에 전달되지 않도록 고정시키는 부품입니다.&nbsp;</p><p>해당 부품은 소모성 부품으로, 손상된 부분이 확인될 경우 고객님의 안전한 주행을 위해 사전 교체가 이루어집니다.&nbsp;</p><p><br></p><p>궁금하신 부분은 언제든지 리본카 고객센터 ☎1544-2277 또는 홈페이지로 문의 주시기 바랍니다.&nbsp;</p><p>최선을 다해 신속히 안내해 드리겠습니다. 오늘도 행복한 하루 되시길 바랍니다.</p><p>감사합니다.&nbsp; &nbsp;</p>",오후 6:27:27,hanmh1028@autoplus.co.kr,오전 10:17:03
112,상담,"<p><span class=""car-model"" title=""더 K9 3.8 GDI AWD그랜드 플래티넘"" style=""display: block; padding: 10px 0px 0px; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; overflow: hidden; font-size: 30px; line-height: 30px; transition: padding-top 0.3s cubic-bezier(0.19, 1, 0.22, 1) 0s; white-space: nowrap; text-overflow: ellipsis;"">더 K9 3.8 GDI AWD그랜드 <span style=""color: rgb(255, 255, 255); background-color: transparent;"">플래티넘</span></span><span class=""car-status"" style=""display: block; padding: 6px 0px 0px; background: transparent; color: rgb(137, 152, 171); white-space: nowrap;"">19년 04월식(2020년형)&nbsp;<span style=""position: relative; padding-left: 10px; margin-left: 8px;"">4,390Km</span>&nbsp;<span style=""position: relative; padding-left: 10px; margin-left: 8px;"">가솔린</span></span></p><p><span class=""car-status"" style=""display: block; padding: 6px 0px 0px; background: transparent; color: rgb(137, 152, 171); white-space: nowrap;""><span style=""position: relative; padding-left: 10px; margin-left: 8px;""><br></span></span></p><p><span class=""car-status"" style=""display: block; padding: 6px 0px 0px; background: transparent; color: rgb(137, 152, 171); white-space: nowrap;""><span style=""position: relative; padding-left: 10px; margin-left: 8px;""><br></span></span></p><p><span class=""car-status"" style=""display: block; padding: 6px 0px 0px; background: transparent; color: rgb(137, 152, 171); white-space: nowrap;""><span style=""position: relative; padding-left: 10px; margin-left: 8px;"">상담 신청합니다</span></span></p>","<p>안녕하세요,&nbsp; 고객님.&nbsp;</p><p>끝까지 책임지는 리본카 고객센터 입니다.&nbsp;</p><p><br></p><p>문의주신 내용은 유선으로 상담 완료 되었습니다.&nbsp;</p><p><br></p><p>궁금하신 부분은 언제든지 리본카 고객센터 ☎1544-2277 또는 홈페이지로 문의 주시기 바랍니다.&nbsp;</p><p>최선을 다해 신속히 안내해 드리겠습니다.</p><p>오늘도 행복한 하루 되시길 바랍니다.</p><p><br></p><p>감사합니다.&nbsp;&nbsp;</p>",오후 6:26:32,hanmh1028@autoplus.co.kr,오후 3:24:00
